Ship_id,Prod_id,Ord_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID_x,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID_y,Ship_Mode,Ship_Date
SHP_1628,Prod_15,Ord_1181,Cust_444,7548.65,0.03,45,1385.35,30,0.62,BILL DONATELLI,Mysore,Karnataka,India,CORPORATE,41543,02/06/2009,LOW,FURNITURE,CHAIRS & CHAIRMATS,41543,DELIVERY TRUCK,02/10/2009
SHP_1629,Prod_4,Ord_1181,Cust_444,1318.8685,0.03,24,172.33,3.99,0.59,BILL DONATELLI,Mysore,Karnataka,India,CORPORATE,41543,02/06/2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,41543,REGULAR AIR,02/10/2009
SHP_163,Prod_1,Ord_120,Cust_82,387,0.01,30,-31.45,6.13,0.57,CARLOS DALY,Mumbai,Maharashtra,India,HOME OFFICE,19138,09/05/2011,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,19138,EXPRESS AIR,09/10/2011
SHP_1630,Prod_10,Ord_1182,Cust_449,4514.86,0.09,23,-641.09,55.96,0.75,BRAD EASON,Mysore,Karnataka,India,SMALL BUSINESS,41606,06/23/2009,HIGH,FURNITURE,BOOKCASES,41606,DELIVERY TRUCK,06/24/2009
SHP_1631,Prod_13,Ord_1182,Cust_449,79.14,0.09,30,-4.73,0.97,0.59,BRAD EASON,Mysore,Karnataka,India,SMALL BUSINESS,41606,06/23/2009,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,41606,REGULAR AIR,06/24/2009
SHP_1632,Prod_6,Ord_1183,Cust_451,112.57,0.08,17,-28.53,5.14,0.37,HAROLD PAWLAN,Mysore,Karnataka,India,SMALL BUSINESS,41926,02/05/2011,HIGH,OFFICE SUPPLIES,PAPER,41926,REGULAR AIR,02/06/2011
SHP_1633,Prod_1,Ord_1183,Cust_451,1562.69,0,43,287.74,8.22,0.57,HAROLD PAWLAN,Mysore,Karnataka,India,SMALL BUSINESS,41926,02/05/2011,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,41926,REGULAR AIR,02/05/2011
SHP_1634,Prod_1,Ord_1184,Cust_452,1974.66,0.06,32,-929.68,35,0.8,ADAM BELLAVANCE,Mysore,Karnataka,India,SMALL BUSINESS,50533,05/31/2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,50533,EXPRESS AIR,06/02/2011
SHP_1635,Prod_11,Ord_1184,Cust_452,73.44,0,3,-53.78,27.75,0.76,ADAM BELLAVANCE,Mysore,Karnataka,India,SMALL BUSINESS,50533,05/31/2011,NOT SPECIFIED,FURNITURE,TABLES,50533,DELIVERY TRUCK,06/01/2011
SHP_1636,Prod_12,Ord_1185,Cust_451,12.11,0.02,3,-0.98,0.5,0.38,HAROLD PAWLAN,Mysore,Karnataka,India,SMALL BUSINESS,51747,07/05/2012,MEDIUM,OFFICE SUPPLIES,LABELS,51747,REGULAR AIR,07/06/2012
SHP_1637,Prod_5,Ord_1186,Cust_453,2667.92,0.01,33,1049.02,19.99,0.43,CARI SAYRE,Mysore,Karnataka,India,HOME OFFICE,53314,09/19/2010,HIGH,FURNITURE,OFFICE FURNISHINGS,53314,REGULAR AIR,09/19/2010
SHP_1638,Prod_11,Ord_1186,Cust_453,2236.15,0.05,15,-310.95,51.92,0.69,CARI SAYRE,Mysore,Karnataka,India,HOME OFFICE,53314,09/19/2010,HIGH,FURNITURE,TABLES,53314,DELIVERY TRUCK,09/21/2010
SHP_1639,Prod_15,Ord_1187,Cust_454,4165.04,0,45,135.68,30,0.61,LISA DECHERNEY,Mysore,Karnataka,India,CORPORATE,54791,12/20/2012,HIGH,FURNITURE,CHAIRS & CHAIRMATS,54791,DELIVERY TRUCK,12/22/2012
SHP_164,Prod_8,Ord_121,Cust_45,1143.45,0.06,31,304.42,1.99,0.51,ALAN BARNES,Mumbai,Maharashtra,India,CORPORATE,19655,01/11/2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,19655,REGULAR AIR,01/12/2009
SHP_1640,Prod_6,Ord_1188,Cust_451,117.33,0.07,17,10.31,3.1,0.36,HAROLD PAWLAN,Mysore,Karnataka,India,SMALL BUSINESS,54912,07/21/2011,LOW,OFFICE SUPPLIES,PAPER,54912,REGULAR AIR,07/28/2011
SHP_1641,Prod_6,Ord_1189,Cust_452,49.61,0,1,-41.82,17.08,0.4,ADAM BELLAVANCE,Mysore,Karnataka,India,SMALL BUSINESS,55269,03/07/2010,MEDIUM,OFFICE SUPPLIES,PAPER,55269,REGULAR AIR,03/08/2010
SHP_1642,Prod_2,Ord_1190,Cust_444,21.45,0.01,1,-7.22,6.75,0.52,BILL DONATELLI,Mysore,Karnataka,India,CORPORATE,56101,07/19/2010,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,56101,REGULAR AIR,07/21/2010
SHP_1643,Prod_3,Ord_1190,Cust_444,5347.13,0.08,44,1886.41,19.99,0.37,BILL DONATELLI,Mysore,Karnataka,India,CORPORATE,56101,07/19/2010,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,56101,REGULAR AIR,07/22/2010
SHP_1644,Prod_10,Ord_1191,Cust_451,4581.41,0.04,36,-904.73,54.74,0.69,HAROLD PAWLAN,Mysore,Karnataka,India,SMALL BUSINESS,56582,06/12/2009,LOW,FURNITURE,BOOKCASES,56582,DELIVERY TRUCK,06/12/2009
SHP_1645,Prod_5,Ord_1192,Cust_455,430.55,0,35,120.01,2.85,0.55,ROY SKARIA,Mysore,Karnataka,India,CORPORATE,56677,04/11/2009,HIGH,FURNITURE,OFFICE FURNISHINGS,56677,REGULAR AIR,04/12/2009
SHP_1646,Prod_3,Ord_1193,Cust_443,191.36,0.05,37,-82.09,4.97,0.38,BILL DONATELLI,Mysore,Karnataka,India,SMALL BUSINESS,59683,10/13/2012,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,59683,REGULAR AIR,10/14/2012
SHP_1647,Prod_13,Ord_1194,Cust_456,65.7,0.01,11,13.41,0.83,0.49,SEAN O'DONNELL,Mysore,Karnataka,India,CORPORATE,837,06/14/2009,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,837,REGULAR AIR,06/16/2009
SHP_1648,Prod_3,Ord_1195,Cust_456,127.33,0.02,22,5.3,2.99,0.38,SEAN O'DONNELL,Mysore,Karnataka,India,CORPORATE,1059,02/26/2009,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,1059,REGULAR AIR,02/28/2009
SHP_1649,Prod_3,Ord_1195,Cust_456,990.1,0.03,24,310.22,7.47,0.37,SEAN O'DONNELL,Mysore,Karnataka,India,CORPORATE,1059,02/26/2009,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,1059,REGULAR AIR,02/27/2009
SHP_165,Prod_17,Ord_122,Cust_45,42.31,0.06,2,-53.08,8.51,0.4,ALAN BARNES,Mumbai,Maharashtra,India,CORPORATE,19686,08/15/2010,MEDIUM,TECHNOLOGY,OFFICE MACHINES,19686,REGULAR AIR,08/15/2010
SHP_1650,Prod_6,Ord_1196,Cust_457,28.32,0.09,5,-14.35,4.75,0.36,SUSAN VITTORINI,Mysore,Karnataka,India,CORPORATE,1826,04/15/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,1826,REGULAR AIR,04/16/2012
SHP_1651,Prod_8,Ord_1197,Cust_458,213.75,0.03,42,-188.77,5.14,0.79,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,2020,06/20/2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,2020,REGULAR AIR,06/22/2010
SHP_1652,Prod_5,Ord_1198,Cust_458,224.32,0.08,2,-178.77,13.99,0.69,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,10340,06/22/2011,HIGH,FURNITURE,OFFICE FURNISHINGS,10340,REGULAR AIR,06/23/2011
SHP_1652,Prod_15,Ord_1198,Cust_458,7547.14,0.03,24,2080.48,24.49,0.55,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,10340,06/22/2011,HIGH,FURNITURE,CHAIRS & CHAIRMATS,10340,REGULAR AIR,06/23/2011
SHP_1653,Prod_13,Ord_1198,Cust_458,311.98,0.09,15,-9.78,5.53,0.59,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,10340,06/22/2011,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,10340,REGULAR AIR,06/25/2011
SHP_1654,Prod_13,Ord_1199,Cust_458,14.49,0.09,3,-12.58,5,0.56,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,11044,06/24/2012,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,11044,REGULAR AIR,06/25/2012
SHP_1655,Prod_6,Ord_86,Cust_459,755.6,0.05,22,223.44,7.5,0.38,SKYE NORLING,Mysore,Karnataka,India,HOME OFFICE,13313,07/16/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,13313,REGULAR AIR,07/18/2009
SHP_1655,Prod_5,Ord_86,Cust_459,243.51,0.02,18,-159.86,14.37,0.73,SKYE NORLING,Mysore,Karnataka,India,HOME OFFICE,13313,07/16/2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,13313,REGULAR AIR,07/18/2009
SHP_1656,Prod_16,Ord_86,Cust_459,592.73,0.02,45,75.01,3.14,0.6,SKYE NORLING,Mysore,Karnataka,India,HOME OFFICE,13313,07/16/2009,NOT SPECIFIED,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",13313,REGULAR AIR,07/19/2009
SHP_1657,Prod_13,Ord_1200,Cust_456,100.87,0.09,36,8.4,0.7,0.58,SEAN O'DONNELL,Mysore,Karnataka,India,CORPORATE,15718,01/27/2009,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,15718,REGULAR AIR,01/28/2009
SHP_1658,Prod_2,Ord_1201,Cust_460,9473.31,0.03,33,1939.11,42.52,0.57,SUSAN VITTORINI,Mysore,Karnataka,India,HOME OFFICE,17506,02/28/2010,LOW,OFFICE SUPPLIES,APPLIANCES,17506,DELIVERY TRUCK,03/04/2010
SHP_1659,Prod_8,Ord_1202,Cust_461,796.08,0.05,39,30.29,4,0.68,SHIRLEY SCHMIDT,Mysore,Karnataka,India,CORPORATE,20003,01/30/2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,20003,REGULAR AIR,01/31/2012
SHP_166,Prod_3,Ord_122,Cust_45,152.67,0.04,11,12.76,4.98,0.4,ALAN BARNES,Mumbai,Maharashtra,India,CORPORATE,19686,08/15/2010,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,19686,REGULAR AIR,08/17/2010
SHP_1660,Prod_3,Ord_1203,Cust_458,69.98,0.06,12,-58.33,6.98,0.39,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,20805,01/10/2011,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,20805,REGULAR AIR,01/13/2011
SHP_1661,Prod_5,Ord_1203,Cust_458,418.34,0.08,35,73.57,5.16,0.43,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,20805,01/10/2011,HIGH,FURNITURE,OFFICE FURNISHINGS,20805,REGULAR AIR,01/12/2011
SHP_1662,Prod_6,Ord_1203,Cust_458,17.7,0.06,3,-10.37,4.79,0.4,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,20805,01/10/2011,HIGH,OFFICE SUPPLIES,PAPER,20805,REGULAR AIR,01/11/2011
SHP_1662,Prod_13,Ord_1203,Cust_458,45.61,0.1,12,9.18,0.7,0.44,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,20805,01/10/2011,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,20805,REGULAR AIR,01/11/2011
SHP_1663,Prod_12,Ord_1204,Cust_458,129.33,0.04,28,48.25,0.99,0.39,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,23524,04/28/2009,HIGH,OFFICE SUPPLIES,LABELS,23524,EXPRESS AIR,04/30/2009
SHP_1664,Prod_6,Ord_1204,Cust_458,2461.23,0.06,46,748.2,14.3,0.37,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,23524,04/28/2009,HIGH,OFFICE SUPPLIES,PAPER,23524,REGULAR AIR,04/30/2009
SHP_1665,Prod_1,Ord_1205,Cust_459,8295.29,0.08,48,2267.22,19.99,0.55,SKYE NORLING,Mysore,Karnataka,India,HOME OFFICE,29860,09/13/2009,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,29860,REGULAR AIR,09/16/2009
SHP_1666,Prod_4,Ord_1206,Cust_458,6477.459,0.05,43,1836.46,8.99,0.57,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,30787,09/27/2011,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,30787,REGULAR AIR,09/28/2011
SHP_1667,Prod_5,Ord_1207,Cust_462,295.45,0.03,31,-4.36,4.93,0.57,RICK WILSON,Mysore,Karnataka,India,CORPORATE,37440,06/23/2010,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,37440,REGULAR AIR,06/25/2010
SHP_1668,Prod_12,Ord_1208,Cust_458,16.24,0.01,5,0.35,0.99,0.36,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,39872,02/22/2010,CRITICAL,OFFICE SUPPLIES,LABELS,39872,REGULAR AIR,02/23/2010
SHP_1669,Prod_8,Ord_1209,Cust_463,28.65,0.02,16,-23.86,1.99,0.51,RICK WILSON,Mysore,Karnataka,India,CONSUMER,39943,06/07/2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,39943,REGULAR AIR,06/08/2012
SHP_167,Prod_13,Ord_123,Cust_75,82.61,0.08,49,-46.25,1.57,0.59,NICOLE HANSEN,Mumbai,Maharashtra,India,SMALL BUSINESS,20007,08/05/2009,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,20007,REGULAR AIR,08/06/2009
SHP_1670,Prod_4,Ord_1209,Cust_463,201.535,0.09,12,-122.62,3.3,0.81,RICK WILSON,Mysore,Karnataka,India,CONSUMER,39943,06/07/2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,39943,REGULAR AIR,06/09/2012
SHP_1671,Prod_6,Ord_1210,Cust_459,81.68,0.08,13,-25.22,5.15,0.36,SKYE NORLING,Mysore,Karnataka,India,HOME OFFICE,42405,01/21/2010,HIGH,OFFICE SUPPLIES,PAPER,42405,REGULAR AIR,01/23/2010
SHP_1672,Prod_6,Ord_1211,Cust_458,147.16,0.01,21,-92.55,8.4,0.37,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,47171,01/07/2010,MEDIUM,OFFICE SUPPLIES,PAPER,47171,REGULAR AIR,01/08/2010
SHP_1672,Prod_13,Ord_1211,Cust_458,50.07,0.03,19,-0.53,0.86,0.57,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,47171,01/07/2010,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,47171,REGULAR AIR,01/08/2010
SHP_1673,Prod_11,Ord_1211,Cust_458,6982.87,0.05,32,875.55,29.1,0.68,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,47171,01/07/2010,MEDIUM,FURNITURE,TABLES,47171,DELIVERY TRUCK,01/07/2010
SHP_1674,Prod_3,Ord_1212,Cust_458,464.59,0.07,17,168.22,1.49,0.38,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,48576,12/01/2012,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,48576,REGULAR AIR,12/02/2012
SHP_1675,Prod_6,Ord_1212,Cust_458,316.68,0.06,47,-161,7.49,0.37,SANDRA GLASSCO,Mysore,Karnataka,India,HOME OFFICE,48576,12/01/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,48576,REGULAR AIR,12/03/2012
SHP_1676,Prod_6,Ord_1213,Cust_462,172.9,0,23,51.43,2,0.39,RICK WILSON,Mysore,Karnataka,India,CORPORATE,53984,12/10/2012,MEDIUM,OFFICE SUPPLIES,PAPER,53984,REGULAR AIR,12/11/2012
SHP_1677,Prod_6,Ord_1214,Cust_464,32.72,0.09,4,-22.59,8.19,0.37,PAULINE CHAND,Mysore,Karnataka,India,CORPORATE,129,11/18/2012,LOW,OFFICE SUPPLIES,PAPER,129,REGULAR AIR,11/27/2012
SHP_1678,Prod_2,Ord_1215,Cust_465,517.93,0.06,46,-94.73,6.96,0.5,JENNIFER HALLADAY,Mysore,Karnataka,India,HOME OFFICE,388,12/15/2012,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,388,REGULAR AIR,12/18/2012
SHP_1679,Prod_10,Ord_1216,Cust_466,2443.85,0.08,24,-120.85,35.84,0.62,RITSA HIGHTOWER,Mysore,Karnataka,India,CORPORATE,1345,10/27/2012,LOW,FURNITURE,BOOKCASES,1345,DELIVERY TRUCK,10/31/2012
SHP_168,Prod_15,Ord_124,Cust_83,789.94,0.1,31,-190.41,14.36,0.6,CARI SCHNELLING,Mumbai,Maharashtra,India,HOME OFFICE,20071,09/17/2011,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,20071,DELIVERY TRUCK,09/19/2011
SHP_1680,Prod_3,Ord_1217,Cust_467,233.43,0.03,36,-71.9,5.36,0.4,JONI BLUMSTEIN,Mysore,Karnataka,India,HOME OFFICE,1793,07/11/2012,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,1793,REGULAR AIR,07/11/2012
SHP_1681,Prod_15,Ord_1218,Cust_468,9418.73,0,27,2245.24,58.95,0.57,PETE ARMSTRONG,Mysore,Karnataka,India,CONSUMER,2209,07/09/2012,HIGH,FURNITURE,CHAIRS & CHAIRMATS,2209,DELIVERY TRUCK,07/11/2012
SHP_1682,Prod_4,Ord_1218,Cust_468,1265.497,0.1,13,-161.12,3,0.59,PETE ARMSTRONG,Mysore,Karnataka,India,CONSUMER,2209,07/09/2012,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,2209,REGULAR AIR,07/10/2012
SHP_1682,Prod_6,Ord_1218,Cust_468,5.68,0.02,1,-1.82,0.88,0.39,PETE ARMSTRONG,Mysore,Karnataka,India,CONSUMER,2209,07/09/2012,HIGH,OFFICE SUPPLIES,PAPER,2209,REGULAR AIR,07/10/2012
SHP_1683,Prod_13,Ord_1218,Cust_468,174.59,0.08,42,25.88,0.94,0.56,PETE ARMSTRONG,Mysore,Karnataka,India,CONSUMER,2209,07/09/2012,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,2209,REGULAR AIR,07/09/2012
SHP_1684,Prod_6,Ord_1219,Cust_468,57.04,0.05,8,-29.06,6.81,0.36,PETE ARMSTRONG,Mysore,Karnataka,India,CONSUMER,2947,04/25/2011,CRITICAL,OFFICE SUPPLIES,PAPER,2947,REGULAR AIR,04/27/2011
SHP_1685,Prod_17,Ord_1220,Cust_467,11532.99,0.07,45,2753.39,17.86,0.58,JONI BLUMSTEIN,Mysore,Karnataka,India,HOME OFFICE,3271,12/31/2011,CRITICAL,TECHNOLOGY,OFFICE MACHINES,3271,DELIVERY TRUCK,12/31/2011
SHP_1686,Prod_6,Ord_1220,Cust_467,146.1,0.06,18,51.14,1.43,0.35,JONI BLUMSTEIN,Mysore,Karnataka,India,HOME OFFICE,3271,12/31/2011,CRITICAL,OFFICE SUPPLIES,PAPER,3271,EXPRESS AIR,01/01/2012
SHP_1687,Prod_12,Ord_1221,Cust_464,1505.57,0.02,47,-54.63,19.99,0.39,PAULINE CHAND,Mysore,Karnataka,India,CORPORATE,4321,07/17/2009,MEDIUM,OFFICE SUPPLIES,LABELS,4321,EXPRESS AIR,07/19/2009
SHP_1688,Prod_6,Ord_1222,Cust_469,126.38,0.08,33,26.64,1.3,0.37,PAULINE CHAND,Mysore,Karnataka,India,SMALL BUSINESS,4545,01/16/2010,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,4545,REGULAR AIR,01/18/2010
SHP_1689,Prod_6,Ord_1222,Cust_469,33.1,0.06,4,-24.15,8.74,0.36,PAULINE CHAND,Mysore,Karnataka,India,SMALL BUSINESS,4545,01/16/2010,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,4545,REGULAR AIR,01/17/2010
SHP_169,Prod_6,Ord_125,Cust_84,435.24,0.08,42,174.89,1.79,0.38,CHAD CUNNINGHAM,Mumbai,Maharashtra,India,SMALL BUSINESS,20160,10/22/2011,LOW,OFFICE SUPPLIES,PAPER,20160,EXPRESS AIR,10/24/2011
SHP_1690,Prod_8,Ord_1223,Cust_470,288.55,0.03,37,-133.7,5.53,0.69,ANNA GAYMAN,Mysore,Karnataka,India,CORPORATE,5572,07/16/2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,5572,REGULAR AIR,07/18/2009
SHP_1691,Prod_6,Ord_1224,Cust_471,357.96,0.06,29,10.44,6.47,0.38,JONI BLUMSTEIN,Mysore,Karnataka,India,CONSUMER,5703,05/15/2010,MEDIUM,OFFICE SUPPLIES,PAPER,5703,REGULAR AIR,05/16/2010
SHP_1692,Prod_1,Ord_1225,Cust_472,582.59,0.07,4,-121.75,7.07,0.59,NAT GILPIN,Mysore,Karnataka,India,CONSUMER,5920,11/19/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,5920,REGULAR AIR,11/19/2009
SHP_1693,Prod_4,Ord_1226,Cust_470,1297.4485,0.04,18,4.21,10.78,0.58,ANNA GAYMAN,Mysore,Karnataka,India,CORPORATE,6311,02/10/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,6311,REGULAR AIR,02/13/2010
SHP_1694,Prod_12,Ord_1227,Cust_464,79.44,0.06,27,29.85,0.5,0.39,PAULINE CHAND,Mysore,Karnataka,India,CORPORATE,8231,10/18/2012,CRITICAL,OFFICE SUPPLIES,LABELS,8231,REGULAR AIR,10/20/2012
SHP_1695,Prod_5,Ord_1227,Cust_464,110.03,0.06,5,-31.33,10.49,0.49,PAULINE CHAND,Mysore,Karnataka,India,CORPORATE,8231,10/18/2012,CRITICAL,FURNITURE,OFFICE FURNISHINGS,8231,REGULAR AIR,10/19/2012
SHP_1696,Prod_17,Ord_1228,Cust_473,2451.41,0.07,50,773.36,10.17,0.37,ROSE O'BRIAN,Mysore,Karnataka,India,HOME OFFICE,8709,03/08/2009,HIGH,TECHNOLOGY,OFFICE MACHINES,8709,REGULAR AIR,03/10/2009
SHP_1697,Prod_17,Ord_1228,Cust_473,851.24,0.1,11,-149.46,33.6,0.37,ROSE O'BRIAN,Mysore,Karnataka,India,HOME OFFICE,8709,03/08/2009,HIGH,TECHNOLOGY,OFFICE MACHINES,8709,DELIVERY TRUCK,03/11/2009
SHP_1698,Prod_15,Ord_1229,Cust_473,3505.6,0.03,26,1019.7,12.65,NA,ROSE O'BRIAN,Mysore,Karnataka,India,HOME OFFICE,9765,10/12/2012,LOW,FURNITURE,CHAIRS & CHAIRMATS,9765,REGULAR AIR,10/19/2012
SHP_1699,Prod_3,Ord_1230,Cust_465,96.75,0.04,22,-72.91,5.41,0.35,JENNIFER HALLADAY,Mysore,Karnataka,India,HOME OFFICE,10147,10/09/2010,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,10147,REGULAR AIR,10/10/2010
SHP_17,Prod_11,Ord_13,Cust_12,663.784,0.25,11,-481.04,69,0.68,SYLVIA FOULSTON,Kolkatta,West Bengal,India,HOME OFFICE,1154,02/14/2012,CRITICAL,FURNITURE,TABLES,1154,REGULAR AIR,02/16/2012
SHP_17,Prod_12,Ord_13,Cust_823,115.1,0.02,23,53.13,0.5,0.36,THEA HENDRICKS,Pune,Maharashtra,India,HOME OFFICE,1154,02/14/2012,CRITICAL,OFFICE SUPPLIES,LABELS,1154,REGULAR AIR,02/16/2012
SHP_170,Prod_3,Ord_126,Cust_85,473.7,0.05,8,72.51,10.29,0.39,BRYAN MILLS,Mumbai,Maharashtra,India,SMALL BUSINESS,20263,11/14/2009,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,20263,REGULAR AIR,11/15/2009
SHP_1700,Prod_5,Ord_1231,Cust_467,5051.89,0.02,47,1708.84,5.81,0.65,JONI BLUMSTEIN,Mysore,Karnataka,India,HOME OFFICE,11876,07/03/2011,HIGH,FURNITURE,OFFICE FURNISHINGS,11876,REGULAR AIR,07/06/2011
SHP_1701,Prod_11,Ord_1232,Cust_471,302.91,0.04,2,-186.13,51.94,0.63,JONI BLUMSTEIN,Mysore,Karnataka,India,CONSUMER,12224,12/12/2009,HIGH,FURNITURE,TABLES,12224,DELIVERY TRUCK,12/14/2009
SHP_1702,Prod_4,Ord_1232,Cust_471,842.6135,0.1,29,-208.43,5,0.82,JONI BLUMSTEIN,Mysore,Karnataka,India,CONSUMER,12224,12/12/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,12224,REGULAR AIR,12/12/2009
SHP_1703,Prod_12,Ord_1233,Cust_467,117.97,0.1,44,44.59,0.5,0.36,JONI BLUMSTEIN,Mysore,Karnataka,India,HOME OFFICE,12256,12/18/2012,MEDIUM,OFFICE SUPPLIES,LABELS,12256,REGULAR AIR,12/20/2012
SHP_1704,Prod_15,Ord_1234,Cust_466,2237.76,0.1,12,151.86,23.76,0.58,RITSA HIGHTOWER,Mysore,Karnataka,India,CORPORATE,12261,10/23/2010,LOW,FURNITURE,CHAIRS & CHAIRMATS,12261,DELIVERY TRUCK,10/28/2010
SHP_1705,Prod_13,Ord_1234,Cust_466,20.59,0.02,4,1.19,0.83,0.51,RITSA HIGHTOWER,Mysore,Karnataka,India,CORPORATE,12261,10/23/2010,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,12261,EXPRESS AIR,10/27/2010
SHP_1706,Prod_1,Ord_1234,Cust_466,2746.57,0.03,15,617.4,19.99,0.55,RITSA HIGHTOWER,Mysore,Karnataka,India,CORPORATE,12261,10/23/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,12261,REGULAR AIR,10/28/2010
SHP_1706,Prod_2,Ord_1234,Cust_466,281.74,0.06,19,25.67,3.5,0.58,RITSA HIGHTOWER,Mysore,Karnataka,India,CORPORATE,12261,10/23/2010,LOW,OFFICE SUPPLIES,APPLIANCES,12261,REGULAR AIR,10/28/2010
SHP_1707,Prod_9,Ord_1234,Cust_466,217.35,0,23,-67.19,8.29,0.38,RITSA HIGHTOWER,Mysore,Karnataka,India,CORPORATE,12261,10/23/2010,LOW,OFFICE SUPPLIES,ENVELOPES,12261,REGULAR AIR,10/30/2010
SHP_1708,Prod_5,Ord_1235,Cust_467,256.77,0.04,4,173.89,12.23,0.64,JONI BLUMSTEIN,Mysore,Karnataka,India,HOME OFFICE,13408,02/14/2009,LOW,FURNITURE,OFFICE FURNISHINGS,13408,REGULAR AIR,02/16/2009
SHP_1709,Prod_6,Ord_1236,Cust_468,154.44,0.06,33,54.62,0.88,0.39,PETE ARMSTRONG,Mysore,Karnataka,India,CONSUMER,13444,01/05/2012,HIGH,OFFICE SUPPLIES,PAPER,13444,REGULAR AIR,01/08/2012
